image url,Manual validation,microsoft azure labels,gluon labels,google label description,google object detection
https://pbs.twimg.com/media/C4gYVCIVYAAV_dO?format=jpg&name=medium,False,"['outdoor', 'person', 'grass', 'fashion accessory', 'sun hat', 'sunglasses', 'goggles', 'human face', 'glasses', 'smile', 'clothing', 'hat', 'spectacles']",['tench'],"['Glasses', 'Smile', 'Vision care', 'Goggles', 'Computer keyboard', 'Plant', 'Sunglasses', 'Netbook', 'Eyewear', 'Sunlight']","['Hat', 'Sunglasses', 'Person', 'Glasses']"
https://pbs.twimg.com/media/C4hMTYqXUAAHhG2?format=jpg&name=small,True,"['grass', 'animal', 'outdoor', 'ground', 'reptile', 'amphibian', 'true frog', 'toad', 'true toad', 'lizard', 'frog', 'crocodile', 'scaled reptile', 'anaxyrus', 'bullfrog', 'texas toad', 'crocodilia', 'plant', 'dirt']",['tailed frog'],"['Brown', 'Frog', 'True frog', 'True toad', 'Toad', 'Terrestrial animal', 'Grass', 'Amphibian', 'Anaxyrus', 'Snout']",['Frog']
https://pbs.twimg.com/media/C4qSTvxVUAAtAtF?format=jpg&name=medium,False,"['outdoor', 'person', 'grass', 'fashion accessory', 'sun hat', 'sunglasses', 'goggles', 'human face', 'glasses', 'smile', 'clothing', 'hat', 'spectacles']",['tench'],"['Glasses', 'Smile', 'Vision care', 'Goggles', 'Computer keyboard', 'Plant', 'Sunglasses', 'Netbook', 'Eyewear', 'Sunlight']","['Hat', 'Sunglasses', 'Person', 'Glasses']"
https://pbs.twimg.com/media/C53UqeBWQAAo4L3?format=jpg&name=medium,True,"['indoor', 'animal', 'reptile', 'amphibian', 'true frog', 'frog', 'toad', 'lizard', 'true toad']","['tailed frog', 'tree frog']","['Head', 'Eye', 'Terrestrial animal', 'Frog', 'Amphibian', 'Toad', 'Wood', 'True toad', 'Natural material', 'Wildlife']","['Frog', 'Animal']"
https://pbs.twimg.com/media/C6zg1eqWwAAorNs?format=jpg&name=large,True,"['lizard', 'reptile', 'frog', 'animal', 'amphibian', 'turtle', 'snake', 'tortoise', 'true frog', 'scaled reptile', 'sea turtle', 'toad', 'hand']",['tailed frog'],"['Hand', 'Frog', 'True frog', 'Reptile', 'Toad', 'Finger', 'Terrestrial animal', 'Amphibian', 'Scaled reptile', 'Terrestrial plant']",['Lizard']
https://pbs.twimg.com/media/C6LNAFbU4AAFTGJ?format=jpg&name=small,False,"['lake', 'nature', 'pond', 'water', 'plant', 'reflection']",['water snake'],"['Water', 'Plant', 'Water resources', 'Liquid', 'Nature', 'Leaf', 'Organism', 'Body of water', 'Vegetation', 'Watercourse']",['Animal']
https://pbs.twimg.com/media/C6D-xYlUoAAI6iH?format=jpg&name=900x900,True,"['animal', 'reptile', 'lizard', 'amphibian', 'toad', 'true toad', 'true frog', 'frog', 'close']",['tailed frog'],"['Brown', 'True toad', 'Frog', 'True frog', 'Anaxyrus', 'Toad', 'American Toad', 'Terrestrial animal', 'Amphibian', 'Snout']",['Frog']
https://pbs.twimg.com/media/C6BEkUaVMAA4HsA?format=jpg&name=medium,False,"['invertebrate', 'ground', 'insect', 'animal', 'outdoor', 'snail', 'pest', 'beetle', 'reef', 'arthropod']","['alligator lizard', 'whiptail']","['Tadpole', 'Terrestrial animal', 'Arthropod', 'Insect', 'Invertebrate', 'Parasite', 'Pest', 'Soil', 'Wildlife', 'Snail']",['Lizard']
https://pbs.twimg.com/media/C8G3xmeXwAA6DSj?format=jpg&name=medium,False,"['sky', 'outdoor', 'water', 'lake', 'ground', 'boat', 'man', 'watercraft', 'fishing', 'paddle', 'fisherman', 'recreational fishing', 'person', 'fishing rod', 'angling']","['canoe', 'paddle']","['Water', 'Cloud', 'Sky', 'Boat', 'Lake', 'Fisherman', 'Boats and boating--Equipment and supplies', 'Vehicle', 'Casting (fishing)', 'Angling']","['Person', 'Boat']"
https://pbs.twimg.com/media/C7oBuC8XwAAnB_d?format=jpg&name=medium,True,"['animal', 'frog', 'reptile', 'snake', 'amphibian', 'lizard', 'true frog', 'toad', 'crocodile', 'close']","['tailed frog', 'bullfrog']","['Head', 'Eye', 'Frog', 'True frog', 'True toad', 'Nature', 'Toad', 'Reptile', 'Organism', 'Amphibian']",['Frog']
https://pbs.twimg.com/media/C7gnPacXkAEXQBW?format=jpg&name=small,True,"['animal', 'frog', 'person', 'reptile', 'lizard', 'amphibian', 'true frog', 'snake', 'toad', 'true toad', 'hand']","['tailed frog', 'bullfrog']","['Eye', 'Vertebrate', 'Frog', 'True frog', 'Toad', 'True toad', 'Terrestrial animal', 'Amphibian', 'Snout', 'Close-up']",['Frog']
https://pbs.twimg.com/media/C8lpUEMXkAILD_B?format=jpg&name=medium,False,['person'],[],"['Hood', 'Automotive lighting', 'Motor vehicle', 'Automotive mirror', 'Automotive tire', 'Eyewear', 'Goggles', 'Gadget', 'Finger', 'Vehicle']",['Packaged goods']
https://pbs.twimg.com/media/C-VPMLGUAAEN8E1?format=jpg&name=medium,True,"['reptile', 'animal', 'lizard', 'amphibian', 'outdoor', 'snake', 'crocodile', 'true frog', 'scaled reptile', 'toad', 'turtle', 'true toad', 'crocodilia', 'tortoise', 'frog']",['tailed frog'],"['Frog', 'Eye', 'True frog', 'Water', 'Toad', 'True toad', 'Amphibian', 'Terrestrial animal', 'Liquid', 'Fluid']",['Frog']
https://pbs.twimg.com/media/C9iFhGcXsAAtWwa?format=jpg&name=medium,True,"['arthropod', 'plate', 'animal', 'invertebrate', 'fish', 'plant', 'meat']","['rock crab', 'Dungeness crab']","['Hood', 'Fluid', 'Reptile', 'Turtle', 'Frog', 'Dishware', 'Fish', 'Water', 'Dish', 'Ingredient']","['Food', 'Animal']"
https://pbs.twimg.com/media/C-TkaCmUAAEMkWt?format=jpg&name=small,False,"['cartoon', 'person', 'text', 'clothing', 'drawing']","['jersey', 'scorpion']","['White', 'Black', 'Sleeve', 'T-shirt', 'Gesture', 'Grey', 'Font', 'Cool', 'Sportswear', 'Rectangle']","['Person', 'Hat', 'Top', 'Belt']"
https://pbs.twimg.com/media/C_rgwqYVwAA-qDX?format=jpg&name=large,False,"['sky', 'grass', 'outdoor', 'billboard', 'sign', 'cloud', 'traffic sign', 'tree', 'car', 'road', 'highway', 'day']","['pole', 'flagpole']","['Cloud', 'Sky', 'Plant', 'Tree', 'Road surface', 'Asphalt', 'Land lot', 'Street light', 'Grass', 'Cumulus']",[]
https://pbs.twimg.com/media/C-yLNUoWAAIHx7G?format=png&name=900x900,False,"['text', 'knowledge', 'graphic', 'investor', 'template', 'design', 'banner', 'medical', 'internet', 'healthcare', 'communication', 'loan', 'tip', 'title', 'screenshot']","['web site', 'cash machine']","['Font', 'Magenta', 'Brand', 'Logo', 'Screenshot', 'Circle', 'Graphics', 'Graphic design']",[]
https://pbs.twimg.com/media/DED7zgYXsAIMO6_?format=jpg&name=large,False,"['text', 'screenshot', 'abstract', 'font']","['menu', 'web site']","['Product', 'Font', 'Screenshot', 'Parallel', 'Number', 'Rectangle', 'Circle', 'Document']",[]
https://pbs.twimg.com/media/DD1RyigW0AIa-vF?format=jpg&name=medium,False,"['outdoor', 'sky', 'person', 'fish', 'animal', 'spiny-finned fish', 'day']",['barracouta'],"['Sky', 'Cloud', 'Vertebrate', 'Water', 'Sunglasses', 'Sleeve', 'Body of water', 'Fisherman', 'Goggles', 'Fish']","['Person', 'Fish', 'Sunglasses', 'Animal', 'Clothing', 'Hat']"
https://pbs.twimg.com/media/DFynWGSVYAELXUH?format=jpg&name=medium,False,"['person', 'sitting', 'computer', 'laptop', 'indoor', 'clothing', 'suit']","['notebook', 'laptop']","['Computer', 'Personal computer', 'Laptop', 'Netbook', 'Comfort', 'Gadget', 'Luggage and bags', 'White-collar worker', 'Leisure', 'Communication Device']","['Person', 'Laptop', 'Couch', 'Pants', 'Footwear', 'Top', 'Luggage & bags', 'Tie']"
https://pbs.twimg.com/media/DFnskaRXgAAZXCk?format=jpg&name=medium,False,"['sky', 'outdoor', 'skating', 'sport', 'man', 'fishing', 'board', 'air']",['reel'],"['Sky', 'Cloud', 'Water', 'Flash photography', 'Plant', 'People in nature', 'Angling', 'Leisure', 'Horizon', 'Landscape']","['Person', 'Fish', 'Shorts', 'Top']"
https://pbs.twimg.com/media/DHu6IevUQAQ5UWu?format=jpg&name=medium,True,"['water', 'turtle', 'reptile', 'animal', 'sea turtle', 'tortoise', 'fish', 'snake', 'frog', 'aquarium', 'crocodile', 'swimming']","['bullfrog', 'tailed frog']","['Water', 'Liquid', 'Fluid', 'Toad', 'Reptile', 'Beak', 'Frog', 'Adaptation', 'Terrestrial animal', 'Turtle']",['Frog']
https://pbs.twimg.com/media/DIbrVZ2UEAA7jDr?format=jpg&name=large,True,"['ground', 'bottle', 'old', 'dirty']","['bullfrog', 'tailed frog']","['Gas', 'Tints and shades', 'Metal', 'Artifact', 'Soil', 'Plumbing', 'Art', 'Cylinder', 'Pipe', 'Sculpture']","['Animal', 'Bottled and jarred packaged goods']"
https://pbs.twimg.com/media/DHV-Y8fUQAAN5kz?format=jpg&name=medium,False,"['text', 'cartoon', 'drawing', 'book', 'sketch', 'child art', 'illustration', 'comic', 'art']",['comic book'],"['Mouth', 'Vertebrate', 'Organ', 'Jaw', 'Organism', 'Handwriting', 'Cartoon', 'Mammal', 'Gesture', 'Creative arts']","['Animal', 'Hat']"
https://pbs.twimg.com/media/DJJHBKJUMAEY-vw?format=jpg&name=small,False,"['outdoor', 'sky', 'water', 'person', 'lake', 'fish', 'fishing', 'spiny-finned fish']","['coho', 'barracouta']","['Cloud', 'Sky', 'Water', 'Shorts', 'Fisherman', 'Fish', 'Happy', 'Lake', 'Tree', 'Fishing']","['Person', 'Clothing', 'Hat']"
https://pbs.twimg.com/media/DJhg6a1WAAA6Hiq?format=jpg&name=medium,True,"['reptile', 'animal', 'turtle', 'tortoise', 'green', 'frog', 'sea turtle', 'amphibian', 'snake', 'lizard', 'crocodile', 'scaled reptile', 'true frog']","['tailed frog', 'bullfrog']","['Head', 'Frog', 'Eye', 'True frog', 'Plant', 'True toad', 'Nature', 'Toad', 'Terrestrial plant', 'Terrestrial animal']","['Animal', 'Frog']"
https://pbs.twimg.com/media/DNCR6rTUMAAaY_g?format=jpg&name=medium,False,"['flower', 'water', 'plant']",['water snake'],"['Nature', 'Leaf', 'Organism', 'Road surface', 'Asphalt', 'Soil', 'Sand', 'Monochrome photography', 'Shadow', 'Concrete']",[]
https://pbs.twimg.com/media/DOOiz4pU8AAeVxF?format=jpg&name=medium,False,"['ground', 'floor', 'carnivore', 'dog', 'animal', 'black and white', 'mammal', 'night', 'dirt']","['red fox', 'kit fox', 'grey fox']","['Flash photography', 'Carnivore', 'Dog breed', 'Fawn', 'Dog', 'Terrestrial animal', 'Tints and shades', 'Tail', 'Darkness', 'Human leg']",['Dog']
https://pbs.twimg.com/media/DNokGwXWsAAeIY7?format=jpg&name=large,True,"['animal', 'reptile', 'lizard', 'crocodile', 'turtle', 'tortoise', 'reef', 'crocodilia', 'snake', 'plant']","['common iguana', 'African crocodile', 'American alligator', 'bullfrog']","['Plant', 'Vertebrate', 'Reptile', 'Leaf', 'Organism', 'Grass', 'Iguania', 'Landscape', 'Terrestrial plant', 'Scaled reptile']",['Animal']
https://pbs.twimg.com/media/DOQAjMMW4AAk_3x?format=jpg&name=medium,False,"['text', 'cartoon', 'illustration', 'handwriting', 'graphic']","['comic book', 'book jacket']","['Organism', 'Font', 'Line', 'Adaptation', 'Rectangle', 'Terrestrial animal', 'Poster', 'Illustration', 'Happy', 'Advertising']","['Packaged goods', 'Animal']"
https://pbs.twimg.com/media/DO20wGlX0AA4o6j?format=jpg&name=medium,True,"['frog', 'animal', 'amphibian', 'true frog', 'reptile', 'toad', 'true toad', 'lizard', 'close']",['tailed frog'],"['Head', 'Frog', 'True toad', 'Eye', 'True frog', 'Plant', 'Toad', 'Terrestrial animal', 'Amphibian', 'Anaxyrus']",['Frog']
https://pbs.twimg.com/media/DO20512XUAEAXfN?format=jpg&name=medium,True,"['frog', 'animal', 'amphibian', 'true frog', 'reptile', 'toad', 'true toad', 'lizard', 'close']",['tailed frog'],"['Head', 'Frog', 'True toad', 'Eye', 'True frog', 'Plant', 'Toad', 'Terrestrial animal', 'Amphibian', 'Anaxyrus']",['Frog']
https://pbs.twimg.com/media/DQ2Ms49VAAASO_N?format=jpg&name=medium,True,"['cup', 'person', 'coffee', 'clothing', 'human face', 'indoor', 'smile', 'woman', 'food', 'tableware', 'party', 'drink', 'beverage', 'restaurant']","['ladle', 'soup bowl']","['Smile', 'Food', 'Drinkware', 'Tableware', 'Alcoholic beverage', 'Interaction', 'Drinking', 'Cuisine', 'Drink', 'Cup']","['Person', 'Food', 'Tableware']"
https://pbs.twimg.com/media/CYfdw1ZUkAA9QHI?format=jpg&name=medium,False,"['text', 'person', 'man', 'screenshot', 'human face', 'indoor', 'clothing', 'suit', 'smile', 'graphic', 'design']","['book jacket', 'comic book', 'web site']","['Human', 'Tie', 'Dress shirt', 'Sleeve', 'Font', 'Collar', 'Blazer', 'Suit', 'Happy', 'Photo caption']","['Tie', 'Person', 'Suit']"
https://pbs.twimg.com/media/CYs-JbqVAAAypQA?format=jpg&name=small,False,"['tree', 'outdoor', 'water', 'person', 'animal', 'recreational fishing', 'fisherman', 'man', 'seafood', 'jigging', 'boat', 'big-game fishing', 'noodling', 'fish', 'fish products', 'fishing rod', 'angling', 'giant carp', 'carp', 'river', 'lake', 'fly fishing', 'fishing', 'spiny-finned fish']",['barracouta'],"['Water', 'Vertebrate', 'Fisherman', 'Outdoor recreation', 'Lake', 'Fish', 'Fishing', 'Recreational fishing', 'Recreation', 'Jigging']","['Person', 'Hat', 'Fish']"
https://pbs.twimg.com/media/CZoyAgnWwAAwxqH?format=jpg&name=small,False,"['person', 'clothing', 'indoor', 'group', 'people', 'footwear', 'megaphone', 'crowd']",[],"['Shorts', 'Shoe', 'Leg', 'Automotive tire', 'Table', 'Sneakers', 'Engineering', 'T-shirt', 'Leisure', 'Fun']","['Pants', 'Person', 'Top']"
https://pbs.twimg.com/media/CZjrdFxWYAEWv6s?format=jpg&name=small,True,"['animal', 'frog', 'reptile', 'amphibian', 'lizard', 'true frog', 'toad', 'true toad', 'snake']",['tailed frog'],"['Head', 'Eye', 'Photograph', 'Frog', 'Toad', 'True frog', 'Organism', 'Terrestrial animal', 'True toad', 'Amphibian']",['Frog']
https://pbs.twimg.com/media/CapxJ3mUEAAa_-x?format=jpg&name=small,True,"['animal', 'reptile', 'lizard', 'amphibian', 'true frog', 'toad', 'true toad', 'close', 'scaled reptile', 'frog']","['tailed frog', 'common newt']","['Frog', 'True frog', 'True toad', 'Toad', 'Amphibian', 'Terrestrial animal', 'Snout', 'Close-up', 'Macro photography', 'Wildlife']",['Frog']
https://pbs.twimg.com/media/CaHJ2eHUsAAUVA7?format=jpg&name=medium,True,"['person', 'fish', 'woman', 'animal', 'outdoor', 'reptile']","['tailed frog', 'bullfrog']","['Watch', 'Smile', 'Hand', 'Organism', 'Finger', 'Reptile', 'Wildlife biologist', 'Happy', 'Thumb', 'Jewellery']","['Watch', 'Animal', 'Hat', 'Person']"
https://pbs.twimg.com/media/CchaqdrW0AE_7BW?format=jpg&name=small,True,"['person', 'indoor', 'food', 'clothing', 'text', 'posing', 'shop']",['grocery store'],"['Smile', 'Tire', 'Wheel', 'Whiteboard', 'Bicycle wheel', 'Handwriting', 'Wood', 'Cooking', 'Fashion design', 'Happy']","['Person', 'Top', 'Shorts', 'Food', 'Tire']"
https://pbs.twimg.com/media/Cc5RDD7W8AAjApT?format=jpg&name=900x900,True,"['animal', 'grass', 'reptile', 'frog', 'outdoor', 'lizard', 'amphibian', 'true frog', 'toad', 'snake', 'green', 'true toad', 'scaled reptile', 'crocodile', 'anaxyrus', 'iguania', 'tortoise', 'turtle']",['tailed frog'],"['Frog', 'Eye', 'Toad', 'Grass', 'True frog', 'Plant', 'Amphibian', 'Terrestrial animal', 'Terrestrial plant', 'True toad']",['Frog']
https://pbs.twimg.com/media/CenMMTBWQAAqyZj?format=jpg&name=large,True,"['person', 'human face', 'toddler', 'smile', 'baby', 'clothing', 'little', 'outdoor', 'girl', 'animal', 'black and white', 'child', 'boy']",[],"['Smile', 'Skin', 'Hand', 'Hairstyle', 'Eye', 'Human body', 'Standing', 'Mammal', 'Happy', 'Black-and-white']","['Animal', 'Person', 'Clothing']"
https://pbs.twimg.com/media/Cd8FY_RWwAAHx4Z?format=jpg&name=medium,True,"['animal', 'reptile', 'rock', 'outdoor', 'crocodilian reptile', 'trunk', 'stone', 'surrounded']",['tailed frog'],"['Brown', 'Eye', 'Wood', 'Toad', 'Organism', 'Frog', 'Amphibian', 'Terrestrial animal', 'True toad', 'True frog']",['Frog']
https://pbs.twimg.com/media/CeIGeUmW8AA1bta?format=jpg&name=small,True,"['ground', 'person', 'boy', 'child', 'food', 'toddler', 'outdoor', 'little', 'young', 'human face', 'baby', 'clothing']",['bucket'],"['Face', 'Smile', 'Toddler', 'Child', 'Soil', 'Ingredient', 'T-shirt', 'Cuisine', 'Mixture', 'Recipe']","['Person', 'Bowl', 'Top', 'Animal']"
https://pbs.twimg.com/media/Cf4-BEJUUAA7CuY?format=jpg&name=large,True,"['animal', 'frog', 'reptile']","['tailed frog', 'bullfrog']","['Nose', 'Head', 'Chin', 'Photograph', 'Eyebrow', 'Eye', 'Frog', 'Mouth', 'True frog', 'Organ']","['Frog', 'Person']"
https://pbs.twimg.com/media/Ce_K915W8AEGBwO?format=jpg&name=medium,True,['ground'],"['bucket', 'ashcan']","['Automotive tire', 'Cookware and bakeware', 'Gas', 'Automotive wheel system', 'Circle', 'Cooking', 'Metal', 'Auto part', 'Dish', 'Tread']",['Lighting']
https://pbs.twimg.com/media/ChB4SQNUoAA6PoX?format=jpg&name=medium,True,"['animal', 'cartoon', 'drawing', 'reptile', 'child art', 'frog']","['tailed frog', 'tree frog']","['Frog', 'Plant', 'Nature', 'True frog', 'Toad', 'Rectangle', 'Grass', 'Organism', 'Art paint', 'True toad']",['Frog']
https://pbs.twimg.com/media/CgY3UClUUAAGFhY?format=jpg&name=small,True,"['animal', 'statue', 'frog', 'sculpture']",['tailed frog'],"['Bat', 'Terrestrial animal', 'Tail', 'Snout', 'Insect', 'Reptile', 'Art', 'Bactrian camel', 'Ruler', 'Artifact']","['Ruler', 'Animal']"
https://pbs.twimg.com/media/CgDWMShUkAEm-VF?format=jpg&name=medium,True,"['animal', 'frog', 'amphibian', 'true frog', 'toad', 'true toad', 'anaxyrus', 'bullfrog', 'reptile']","['tailed frog', 'bullfrog']","['Head', 'Frog', 'Eye', 'Toad', 'True frog', 'Terrestrial animal', 'Amphibian', 'True toad', 'Natural material', 'Bufo']",['Frog']
https://pbs.twimg.com/media/Ch_znWKWUAAnNI3?format=jpg&name=medium,True,"['animal', 'frog', 'ground', 'reptile', 'amphibian', 'true frog', 'toad', 'true toad']",['tailed frog'],"['Eye', 'True frog', 'True toad', 'Frog', 'Toad', 'Iris', 'Terrestrial animal', 'Amphibian', 'Terrestrial plant', 'Bufo']",['Frog']
https://pbs.twimg.com/media/CiMSf_wWMAAVv20?format=jpg&name=medium,True,"['reptile', 'outdoor', 'turtle', 'tortoise', 'meal']",['tailed frog'],"['Nature', 'Plant', 'Organism', 'Automotive tire', 'Grass', 'Wood', 'Hat', 'Frog', 'Reptile', 'Terrestrial plant']","['Frog', 'Insect']"
https://pbs.twimg.com/media/CjYIIyMVAAAxhfz?format=jpg&name=medium,True,"['indoor', 'person', 'wall', 'bathroom', 'bathtub', 'kitchen appliance']",['chocolate sauce'],"['Glasses', 'Hand', 'Arm', 'Shoulder', 'Sunglasses', 'Food', 'Jaw', 'Neck', 'Gesture', 'Beard']","['Shoe', 'Packaged goods']"
https://pbs.twimg.com/media/CjAOLgMWYAEE0Tj?format=jpg&name=small,True,"['animal', 'frog', 'closeup', 'close']","['tailed frog', 'rotisserie', 'tree frog']","['Brown', 'Wood', 'Fawn', 'Working animal', 'Terrestrial animal', 'Trunk', 'Close-up', 'Grass', 'Metal', 'Fur']",['Animal']
https://pbs.twimg.com/media/CjYIrUrVEAARTGq?format=jpg&name=medium,True,"['animal', 'reptile', 'outdoor', 'turtle', 'tortoise', 'sea turtle', 'frog', 'lizard', 'amphibian', 'snake', 'crocodile', 'day']",['tailed frog'],"['Head', 'Frog', 'Eye', 'True toad', 'Toad', 'True frog', 'Organism', 'Terrestrial animal', 'Amphibian', 'Snout']",['Animal']
https://pbs.twimg.com/media/Cj1_SxLWsAAVrEh?format=jpg&name=medium,False,"['person', 'indoor', 'text', 'man', 'clothing', 'screenshot', 'human face']",['Windsor tie'],"['World', 'Product', 'Gadget', 'Spokesperson', 'Television set', 'Display device', 'Electronic device', 'Audio equipment', 'Event', 'White-collar worker']","['Tie', 'Jeans', 'Person', 'Shirt', 'Top']"
https://pbs.twimg.com/media/ClephW3XEAEmx7S?format=jpg&name=large,True,"['person', 'man', 'indoor', 'holding', 'animal', 'frog', 'food']",['sea cucumber'],"['Hand', 'Arm', 'Organ', 'Smile', 'Neck', 'Reptile', 'Beard', 'Jaw', 'Sleeve', 'Finger']","['Animal', 'Food', 'Person']"
https://pbs.twimg.com/media/CmjPxQsXEAAVFbf?format=jpg&name=small,False,"['person', 'human face', 'indoor', 'clothing', 'fashion accessory', 'smile', 'people', 'crowd']","['mask', 'long-horned beetle']","['Smile', 'Fashion', 'Eyewear', 'T-shirt', 'Engineering', 'Fun', 'Art', 'Event', 'Team', 'Fur']","['Person', 'Table']"
https://pbs.twimg.com/media/Cmhp0RgVUAU34cW?format=jpg&name=large,False,"['text', 'animal', 'screenshot', 'funny']",['tailed frog'],"['Eye', 'Mouth', 'Smile', 'Jaw', 'Happy', 'Font', 'Adaptation', 'Internet meme', 'Terrestrial animal', 'Advertising']","['Frog', 'Person']"
https://pbs.twimg.com/media/CoL-KnKWIAAULio?format=jpg&name=medium,True,"['person', 'human face', 'selfie', 'glasses', 'smile', 'wearing', 'hat']",['tailed frog'],"['Hair', 'Glasses', 'Head', 'Skin', 'Smile', 'Vision care', 'Mouth', 'Jaw', 'Ear', 'Neck']","['Glasses', 'Person', 'Animal']"
https://pbs.twimg.com/media/CoYBc5EWAAAocHp?format=jpg&name=900x900,True,"['frog', 'animal', 'indoor', 'reptile', 'amphibian', 'lizard', 'true frog', 'toad', 'true toad']",['tailed frog'],"['Head', 'Frog', 'Eye', 'True toad', 'True frog', 'Toad', 'Amphibian', 'Terrestrial animal', 'Anaxyrus', 'Snout']",['Frog']
https://pbs.twimg.com/media/CoCmcrpXEAA1L2X?format=jpg&name=small,True,"['grass', 'outdoor', 'animal', 'frog', 'reptile', 'amphibian', 'lizard', 'toad', 'true frog', 'true toad', 'anaxyrus', 'crocodile', 'scaled reptile']",['tailed frog'],"['True toad', 'True frog', 'Frog', 'Plant', 'Toad', 'Grass', 'Terrestrial animal', 'Amphibian', 'American Toad', 'Reptile']",['Frog']
https://pbs.twimg.com/media/CoZGo8bWEAANrwT?format=jpg&name=small,True,"['reptile', 'animal', 'frog', 'lizard', 'crocodile', 'turtle', 'snake', 'tortoise', 'scaled reptile', 'amphibian', 'crocodilia', 'sea turtle', 'alligator', 'american alligator', 'saltwater crocodile', 'nile crocodile', 'american crocodile']",['tailed frog'],"['Reptile', 'True frog', 'Terrestrial animal', 'Amphibian', 'Snout', 'Toad', 'Wildlife', 'Bufo']",['Animal']
https://pbs.twimg.com/media/CoWMu2QWIAUkw4K?format=jpg&name=medium,True,"['frog', 'animal', 'reptile', 'green', 'plant', 'snake']",['tailed frog'],"['Frog', 'True toad', 'Toad', 'Organism', 'True frog', 'Plant', 'Terrestrial plant', 'Terrestrial animal', 'Amphibian', 'American Toad']","['Frog', 'Animal']"
https://pbs.twimg.com/media/Co7SH_XUsAAFrti?format=jpg&name=medium,False,"['ground', 'outdoor', 'person', 'people', 'clothing', 'crowd', 'several']",['military uniform'],"['Footwear', 'Jeans', 'Light', 'Musician', 'Asphalt', 'Entertainment', 'Performing arts', 'Music', 'Leisure', 'Crowd']",['Person']
https://pbs.twimg.com/media/Co_nmbLVIAYKodm?format=jpg&name=large,True,"['ground', 'rock']","['tailed frog', 'bullfrog']","['Brown', 'Organism', 'Road surface', 'Wood', 'Grass', 'Toad', 'Terrestrial animal', 'Asphalt', 'True toad', 'Amphibian']",['Animal']
https://pbs.twimg.com/media/CpjlEVdXgAAmyAu?format=jpg&name=900x900,True,"['person', 'frog']",['tailed frog'],"['Frog', 'True toad', 'Plant', 'Toad', 'True frog', 'Amphibian', 'Terrestrial animal', 'Anaxyrus', 'Terrestrial plant', 'Tree']",['Frog']
https://pbs.twimg.com/media/Co5JU3dVIAAlcLy?format=jpg&name=medium,False,"['person', 'outdoor', 'man', 'clothing', 'vehicle', 'funeral', 'car', 'land vehicle']",['minivan'],"['Clothing', 'Tire', 'Land vehicle', 'Car', 'Vehicle', 'Wheel', 'Plant', 'Motor vehicle', 'Green', 'Tree']","['Person', 'Sun hat', 'Tire', 'Pants', 'Top']"
https://pbs.twimg.com/media/CpanZ2XWcAAQrId?format=jpg&name=large,True,"['person', 'human face', 'smile', 'clothing', 'fashion accessory', 'man', 'outdoor', 'hat', 'selfie', 'headgear', 'sun hat']",['Band Aid'],"['Smile', 'Skin', 'Hairstyle', 'Facial expression', 'Vertebrate', 'Cap', 'Happy', 'Mammal', 'Headgear', 'Fun']","['Hat', 'Person', 'Clothing', 'Animal']"
https://pbs.twimg.com/media/CqNd63PVUAAxNe3?format=jpg&name=medium,False,"['animal', 'text', 'mammal', 'cartoon', 'funny', 'monkey', 'close']",[],"['Eye', 'Nature', 'Organism', 'Gesture', 'Fawn', 'Whiskers', 'Terrestrial plant', 'Adaptation', 'Terrestrial animal', 'Happy']",['Bat']
https://pbs.twimg.com/media/CquPRAMWAAEmMRv?format=jpg&name=large,False,"['tree', 'outdoor', 'person', 'water', 'animal', 'lake', 'fishing', 'fish', 'fisherman', 'recreational fishing', 'spiny-finned fish']",['barracouta'],"['Water', 'Smile', 'Vertebrate', 'Fisherman', 'Hat', 'Goggles', 'Fish', 'Jigging', 'Recreational fishing', 'Tree']","['Hat', 'Person', 'Fish', 'Glasses']"
https://pbs.twimg.com/media/Cq_FaJYWYAING8P?format=jpg&name=900x900,True,"['animal', 'frog', 'amphibian', 'true frog']",['tailed frog'],"['Water', 'Head', 'Frog', 'True toad', 'Eye', 'True frog', 'Toad', 'Organism', 'Liquid', 'Terrestrial animal']","['Animal', 'Frog']"
https://pbs.twimg.com/media/Cq9W8oXWIAAlMXb?format=jpg&name=medium,True,"['frog', 'animal', 'indoor', 'reptile', 'lizard', 'amphibian', 'true frog', 'toad', 'laying', 'true toad']",['tailed frog'],"['Head', 'Frog', 'True toad', 'True frog', 'Toad', 'Hood', 'Plant', 'Terrestrial animal', 'Amphibian', 'Snout']",['Frog']
https://pbs.twimg.com/media/CqrjMZlXEAAC45E?format=jpg&name=900x900,True,"['plant', 'frog', 'reptile']",['tailed frog'],"['Plant', 'Reptile', 'Terrestrial plant', 'Terrestrial animal', 'Scaled reptile', 'Amphibian', 'Iguania', 'Wildlife', 'True frog', 'Toad']",['Frog']
https://pbs.twimg.com/media/CsCqmmzWAAAW3eo?format=jpg&name=medium,False,"['aquarium', 'vessel', 'plant', 'indoor', 'houseplant', 'painting']","['greenhouse', 'window screen']","['Plant', 'Rectangle', 'Wood', 'Hardwood', 'Window', 'Glass', 'Wood stain', 'Tints and shades', 'Grass', 'Flooring']",['Mirror']
